question,answerKey,predicted,correct,confidence,all_probs,all_scores
"Jamie wanted to reduce her waist size, but all of her efforts failed miserably.  She continued to do what?",A,D,False,0.4579831831235078,"{'A': 0.057151069350477667, 'B': 0.027460398044253972, 'C': 0.42080351318173737, 'D': 0.4579831831235078, 'E': 0.03660183630002324}","{'A': -2.747261866927147, 'B': -3.480215072631836, 'C': -0.7507939580827951, 'D': -0.6661275029182434, 'E': -3.192861557006836}"
James felt himself losing consciousness.  He was frightened.  He didn't want this.  He was scared of what?,A,D,False,0.33810722185786757,"{'A': 0.10922251644542415, 'B': 0.05224624949104045, 'C': 0.2759736158485228, 'D': 0.33810722185786757, 'E': 0.22445039635714498}","{'A': -1.500772476196289, 'B': -2.238191604614258, 'C': -0.5738544464111328, 'D': -0.37079664319753647, 'E': -0.7805049816767373}"
"If someone is aloof and self-important, what is their experience when meeting people?",D,E,False,0.4645808289913097,"{'A': 0.05177110924160163, 'B': 0.14935640096119626, 'C': 0.11071209561341189, 'D': 0.2235795651924805, 'E': 0.4645808289913097}","{'A': -2.298135280609131, 'B': -1.2386321350932121, 'C': -1.538034439086914, 'D': -0.8352001905441284, 'E': -0.10383198161919927}"
"He was receiving workman's compensation, he had tripped over a metal rod while building where?",B,A,False,0.3066687037764491,"{'A': 0.3066687037764491, 'B': 0.1754633181783107, 'C': 0.23933167992672089, 'D': 0.25418123160295647, 'E': 0.024355066515562702}","{'A': 0.006634235382080078, 'B': -0.5517037808895111, 'C': -0.24128341674804688, 'D': -0.18108626588114674, 'E': -2.5263938903808594}"
John and James spent most of their time communicating with each other on their project.  The time required to communicate slowed their what?,C,D,False,0.32691273177668406,"{'A': 0.01810165893296568, 'B': 0.272039714455692, 'C': 0.059325438558041406, 'D': 0.32691273177668406, 'E': 0.32362045627661684}","{'A': -3.553866386413574, 'B': -0.8439219095744193, 'C': -2.3668317794799805, 'D': -0.6601767142613726, 'E': -0.6702985763549805}"
When you play around with your dog they will have?,C,D,False,0.5673174524739178,"{'A': 0.016565641110918395, 'B': 0.0414886991792496, 'C': 0.2041553378700667, 'D': 0.5673174524739178, 'E': 0.17047286936584735}","{'A': -4.021487712860107, 'B': -3.1033973693847656, 'C': -1.5099372863769531, 'D': -0.48789942264556885, 'E': -1.6902422904968262}"
Where would a person keep a book while it's being read?,E,B,False,0.37241465197133133,"{'A': 0.17517881017240797, 'B': 0.37241465197133133, 'C': 0.1253360932478367, 'D': 0.24922195949562667, 'E': 0.07784848511279739}","{'A': -0.9386262893676758, 'B': -0.18442562470833446, 'C': -1.2734346389770508, 'D': -0.5860896110534668, 'E': -1.749669075012207}"
"The student needed to  get some new pencils, where did he go?",A,E,False,0.5026897772795379,"{'A': 0.044423709374656686, 'B': 0.17098860924487208, 'C': 0.25787380949067323, 'D': 0.024024094610260165, 'E': 0.5026897772795379}","{'A': -1.5729613304138184, 'B': -0.22513771057128906, 'C': 0.18573570251464844, 'D': -2.1876773834228516, 'E': 0.853238582611084}"
"She loved buying products, she was driven by her what to shop more than any practical needs?",A,E,False,0.48483698302262856,"{'A': 0.112004659058549, 'B': 0.08912094025748471, 'C': 0.16664598415104262, 'D': 0.1473914335102951, 'E': 0.48483698302262856}","{'A': -3.410475730895996, 'B': -3.639021873474121, 'C': -3.0131444931030273, 'D': -3.1359243392944336, 'E': -1.9452034831047058}"
How does getting paid feel?,B,B,True,0.4159511489281805,"{'A': 0.3472231499142876, 'B': 0.4159511489281805, 'C': 0.01894370627304005, 'D': 0.092107252598847, 'E': 0.12577474228564495}","{'A': 0.8838529586791992, 'B': 1.064453125, 'C': -2.0246429443359375, 'D': -0.4431610107421875, 'E': -0.13162215054035187}"
"The fat man refused to accept what was possible, he complained that he what the simplest activities?",D,A,False,0.41613185013579684,"{'A': 0.41613185013579684, 'B': 0.032426572003545505, 'C': 0.1170544368622188, 'D': 0.3162876582346332, 'E': 0.11809948276380573}","{'A': -1.12852281332016, 'B': -3.680546760559082, 'C': -2.396885871887207, 'D': -1.4028728604316711, 'E': -2.387997627258301}"
Where can meat last a long time?,E,A,False,0.47341150504343144,"{'A': 0.47341150504343144, 'B': 0.11436026081072502, 'C': 0.043425583358894966, 'D': 0.29020626442913233, 'E': 0.0785963863578164}","{'A': 0.24615120887756348, 'B': -1.1744601428508759, 'C': -2.1427650451660156, 'D': -0.24322186410427094, 'E': -1.5494880676269531}"
What group of musicians will include someone playing the cello?,B,C,False,0.5853504893339,"{'A': 0.023358795923858495, 'B': 0.0999386110246547, 'C': 0.5853504893339, 'D': 0.14407067055609998, 'E': 0.14728143316148679}","{'A': -2.488396644592285, 'B': -1.0348141491413116, 'C': 0.7328405380249023, 'D': -0.669066309928894, 'E': -0.6470249891281128}"
Where do bees congregate with red flowerS?,D,B,False,0.7370582231253618,"{'A': 0.01837485177596066, 'B': 0.7370582231253618, 'C': 0.09192984151479099, 'D': 0.06851520172275939, 'E': 0.08412188186112707}","{'A': -2.2422353252768517, 'B': 1.449448585510254, 'C': -0.6321926098316908, 'D': -0.9261626601219177, 'E': -0.7209515819946923}"
What is someone who gets angry after getting drunk likely to participate in?,A,A,True,0.48250215088109155,"{'A': 0.48250215088109155, 'B': 0.23952133989881708, 'C': 0.05224557969992486, 'D': 0.05224557969992486, 'E': 0.17348534982024158}","{'A': -0.30858421325683594, 'B': -1.0089270770549774, 'C': -2.531614303588867, 'D': -2.531614303588867, 'E': -1.3314764350652695}"
"The teacher told all the students that listening was key, it was the main way they would gain what?",C,E,False,0.27904507172429116,"{'A': 0.2344781166912693, 'B': 0.05732600182198933, 'C': 0.20705542507545655, 'D': 0.22209538468699358, 'E': 0.27904507172429116}","{'A': -0.6246495246887207, 'B': -2.033257484436035, 'C': -0.7490252777934074, 'D': -0.6789048388600349, 'E': -0.45063847303390503}"
Stanley had a dream that was very vivid and scary. He had trouble telling it from what?,A,C,False,0.3958829998603557,"{'A': 0.17761186134512652, 'B': 0.01878424682874323, 'C': 0.3958829998603557, 'D': 0.22309154045947538, 'E': 0.18462935150629925}","{'A': -2.561367988586426, 'B': -4.807950019836426, 'C': -1.7598498910665512, 'D': -2.3333864212036133, 'E': -2.522618293762207}"
The city's community garden was demolished for yet another what?,D,D,True,0.5564955599219081,"{'A': 0.033915562657214834, 'B': 0.03979255200264098, 'C': 0.011722425119288938, 'D': 0.5564955599219081, 'E': 0.35807390029894715}","{'A': -3.4395508766174316, 'B': -3.279745101928711, 'C': -4.5019211769104, 'D': -0.6417656689882278, 'E': -1.0826854705810547}"
WHat do cats get into when they are ripping things apart?,D,E,False,0.30210571387921925,"{'A': 0.2996457440346141, 'B': 0.18618300093993903, 'C': 0.12971416208999403, 'D': 0.08235137905623362, 'E': 0.30210571387921925}","{'A': -0.7214071651299796, 'B': -1.1972780227661133, 'C': -1.5586748123168945, 'D': -2.0130128860473633, 'E': -0.713231086730957}"
What is a good result of losing weight?,B,C,False,0.3711490890411044,"{'A': 0.3453760171776246, 'B': 0.09606291587385403, 'C': 0.3711490890411044, 'D': 0.06226848112700878, 'E': 0.12514349678040818}","{'A': -1.4909728020429611, 'B': -2.7706031799316406, 'C': -1.419002691283822, 'D': -3.204151153564453, 'E': -2.506145477294922}"
A person lived in my what?,D,A,False,0.7818619139991799,"{'A': 0.7818619139991799, 'B': 0.0344200381374003, 'C': 0.08689715774681797, 'D': 0.029872494904148415, 'E': 0.06694839521245358}","{'A': 0.11397075653076172, 'B': -3.009068489074707, 'C': -2.082982063293457, 'D': -3.1507692337036133, 'E': -2.343785285949707}"
"The skin was cut while chopping onions, where was this skin likely cut?",B,C,False,0.30111747184442,"{'A': 0.08123374029659237, 'B': 0.279499197927873, 'C': 0.30111747184442, 'D': 0.18699091463476483, 'E': 0.15115867529634977}","{'A': -0.5209508761763573, 'B': 0.7147178649902344, 'C': 0.7892189025878906, 'D': 0.3127784729003906, 'E': 0.10004855692386627}"
What might you feel after doing housework for hours?,C,E,False,0.3881011426939084,"{'A': 0.12628574687773578, 'B': 0.2723051096918614, 'C': 0.16197235146019745, 'D': 0.05133564927629697, 'E': 0.3881011426939084}","{'A': -2.4331912994384766, 'B': -1.6648153066635132, 'C': -2.1843128204345703, 'D': -3.333353042602539, 'E': -1.3104724884033203}"
"The accountant used a calculator regularly, he kept one at home and one at the what?",C,E,False,0.5664858739733806,"{'A': 0.12130704383065068, 'B': 0.01274892572675164, 'C': 0.09493846963915462, 'D': 0.2045196868300626, 'E': 0.5664858739733806}","{'A': -2.8219540901482105, 'B': -5.074831962585449, 'C': -3.067049980163574, 'D': -2.2996147349476814, 'E': -1.2808268293738365}"
At the end of your meal what will a waiter do?,E,E,True,0.3226071461275593,"{'A': 0.1448970682075468, 'B': 0.027097195965503106, 'C': 0.3105209002685505, 'D': 0.19487768943084033, 'E': 0.3226071461275593}","{'A': -1.4903425574302673, 'B': -3.166935920715332, 'C': -0.7281149625778198, 'D': -1.1939940452575684, 'E': -0.6899308562278748}"
"If you aren't glad, unhappy or gloomy, what illness may you have?",A,E,False,0.2689920658151421,"{'A': 0.1772825788227447, 'B': 0.24005161497271782, 'C': 0.07270668289217883, 'D': 0.24096705749721647, 'E': 0.2689920658151421}","{'A': -1.2981376647949219, 'B': -0.9950286522507668, 'C': -2.1894493103027344, 'D': -0.9912223815917969, 'E': -0.8812007308006287}"
You can hear testimony of how spirituality changes lives when you do what?,A,A,True,0.2722011878090786,"{'A': 0.2722011878090786, 'B': 0.16485670261766286, 'C': 0.1871004590723929, 'D': 0.15226279957119523, 'E': 0.2235788509296705}","{'A': -0.233842633664608, 'B': -0.7353074600299201, 'C': -0.6087384007114451, 'D': -0.8147761151194572, 'E': -0.43061993519465114}"
"It was a great rest, she had never felt this much what in the morning?",D,E,False,0.3833442546685089,"{'A': 0.1012459085193432, 'B': 0.1257759008035115, 'C': 0.11831005569566944, 'D': 0.27132388031296706, 'E': 0.3833442546685089}","{'A': -1.1361980438232422, 'B': -0.9192485809326172, 'C': -0.9804415702819824, 'D': -0.1504371017217636, 'E': 0.19518308341503143}"
Which region has the most famous temple?,C,E,False,0.3313114791237009,"{'A': 0.11495601048296691, 'B': 0.19525810651294986, 'C': 0.12123555617455406, 'D': 0.2372388477058282, 'E': 0.3313114791237009}","{'A': -0.7987151845591143, 'B': -0.2689424157142639, 'C': -0.7455293238162994, 'D': -0.07419729232788086, 'E': 0.2597942352294922}"
Where would you find a bee gathering pollen?,D,E,False,0.2843058747908164,"{'A': 0.18616245439662263, 'B': 0.25739726773003413, 'C': 0.010257510885872421, 'D': 0.26187689219665433, 'E': 0.2843058747908164}","{'A': -0.5483566746115685, 'B': -0.22435569763183594, 'C': -3.4469661712646484, 'D': -0.2071018616358442, 'E': -0.12492569535970688}"
Where would you put a folding chair if you do not plan to use it and you do not have any large doors in your house?,D,E,False,0.6347098347773934,"{'A': 0.07966357154158069, 'B': 0.0601240437344887, 'C': 0.09702968876442454, 'D': 0.12847286118211274, 'E': 0.6347098347773934}","{'A': -2.674159049987793, 'B': -2.955561637878418, 'C': -2.476954460144043, 'D': -2.196253776550293, 'E': -0.5988035202026367}"
"If you're speaking to a lawyer about getting a divorce, what relationship status are you trying to end?",A,E,False,0.8124836522495612,"{'A': 0.0759653578934512, 'B': 0.01618023202400772, 'C': 0.025792692517592593, 'D': 0.06957806531538721, 'E': 0.8124836522495612}","{'A': -0.8038431853055954, 'B': -2.350330352783203, 'C': -1.8840293884277344, 'D': -0.8916712403297424, 'E': 1.5659751892089844}"
How do geese normally get from place to place?,C,D,False,0.26473333697373075,"{'A': 0.24791874442537176, 'B': 0.10170196858528371, 'C': 0.21309119074448143, 'D': 0.26473333697373075, 'E': 0.17255475927113242}","{'A': -0.4188019509116807, 'B': -1.309856340289116, 'C': -0.5701828002929688, 'D': -0.3531799561635127, 'E': -0.7811883687973022}"
John was punching and punching at the wall but succeeded only in bloodying his knuckles. This was bad.  He would be unable to hold his tools if he injured what?,E,C,False,0.286182506652978,"{'A': 0.14808037945022584, 'B': 0.1250677630224992, 'C': 0.286182506652978, 'D': 0.16599152773023548, 'E': 0.2746778231440616}","{'A': -0.9453725814819336, 'B': -1.114272117614746, 'C': -0.2864980697631836, 'D': -0.8311910629272461, 'E': -0.3275289535522461}"
"Though it stayed strictly indoors, the small dog felt like it had all the space in the world in the what?",E,B,False,0.3280854160146321,"{'A': 0.22933121935597478, 'B': 0.3280854160146321, 'C': 0.04829769295858936, 'D': 0.22722632786175714, 'E': 0.16705934380904666}","{'A': -0.7940841391682625, 'B': -0.4359774813055992, 'C': -2.35186767578125, 'D': -0.80330491065979, 'E': -1.1109023690223694}"
WHat leads to someone's death when they are very depressed?,A,C,False,0.33206399455496266,"{'A': 0.04164806929824859, 'B': 0.20015834159356322, 'C': 0.33206399455496266, 'D': 0.22317036135821333, 'E': 0.20295923319501222}","{'A': -2.246469497680664, 'B': -0.6766157485544682, 'C': -0.1703968048095703, 'D': -0.5677890777587891, 'E': -0.6627193726599216}"
"She was sick and staying in bed the day of the event, unfortunately this meant she was what?",D,D,True,0.4622097217933404,"{'A': 0.025902200621219132, 'B': 0.10080990795692205, 'C': 0.30338838935487517, 'D': 0.4622097217933404, 'E': 0.1076897802736433}","{'A': -2.999225616455078, 'B': -1.640316903591156, 'C': -0.5385397498806319, 'D': -0.1175348162651062, 'E': -1.5742988586425781}"
Where would a lizard surprise a person?,D,B,False,0.37929282433318634,"{'A': 0.36988871185477784, 'B': 0.37929282433318634, 'C': 0.024955336865290494, 'D': 0.09608050719336243, 'E': 0.129782619753383}","{'A': -0.21095568002783693, 'B': -0.18584933131933212, 'C': -2.9070701599121094, 'D': -1.5589714050292969, 'E': -1.2582969665527344}"
"They were getting together for the big game, he wasn't hosting but made sure to bring pretty of food with him over to where?",B,B,True,0.27542365575217037,"{'A': 0.0663170940973518, 'B': 0.27542365575217037, 'C': 0.16768683209471694, 'D': 0.2206782106470624, 'E': 0.2698942074086984}","{'A': -1.661820411682129, 'B': -0.23795762658119202, 'C': -0.7341699600219727, 'D': -0.4595625251531601, 'E': -0.2582380473613739}"
Who is likely yo have a caring heart?,A,A,True,0.8572467395814208,"{'A': 0.8572467395814208, 'B': 0.0114599821365718, 'C': 0.040310063990262886, 'D': 0.03266648222853911, 'E': 0.058316732063205416}","{'A': 3.1225414276123047, 'B': -1.1923232078552246, 'C': 0.06541680420438478, 'D': -0.14483481645584106, 'E': 0.4347046911716461}"
"I'm looking for alcohol and fried foods, any suggestions?",A,C,False,0.4736130778986036,"{'A': 0.12348621464882992, 'B': 0.10920674948225252, 'C': 0.4736130778986036, 'D': 0.19889022964692293, 'E': 0.09480372832339107}","{'A': -0.6999597549438477, 'B': -0.8228464126586914, 'C': 0.6443014144897461, 'D': -0.22333621978759766, 'E': -0.9642805457115173}"
"If I had a jar which was likely to spoil if left out, where would I want to put it?",E,C,False,0.3096169467574904,"{'A': 0.19658026362167855, 'B': 0.11869456009175144, 'C': 0.3096169467574904, 'D': 0.11869456009175144, 'E': 0.25641366943732813}","{'A': -0.5631207432597876, 'B': -1.0676380859222263, 'C': -0.10885567963123322, 'D': -1.0676380859222263, 'E': -0.29739952087402344}"
Sam went to Paris where he ordered a blowfish at a sushi place.  Where was Sam?,B,D,False,0.4971322778263664,"{'A': 0.01698189100717422, 'B': 0.20096123393687046, 'C': 0.09753693850152366, 'D': 0.4971322778263664, 'E': 0.1873876587280651}","{'A': -3.367245674133301, 'B': -0.8962811920791864, 'C': -1.6191620528697968, 'D': 0.009462927700951695, 'E': -0.9662137031555176}"
What will happen to skin pinched in something?,B,D,False,0.30190232346165885,"{'A': 0.1304226628671365, 'B': 0.14774990746199662, 'C': 0.22444061308020763, 'D': 0.30190232346165885, 'E': 0.1954844931290004}","{'A': -0.8569937944412231, 'B': -0.7322531938552856, 'C': -0.31416308134794235, 'D': -0.01767069101333618, 'E': -0.45229316658029983}"
"Sally lost her kite because she wasn't careful.  She thought that there was more string on the spool, but it slipped out of her fingers when she reached the what?.",D,D,True,0.3128976584104283,"{'A': 0.20326138967313695, 'B': 0.2391775096367023, 'C': 0.11330266124886423, 'D': 0.3128976584104283, 'E': 0.13136078103086815}","{'A': -0.5811590552330017, 'B': -0.4184458454449973, 'C': -1.1655891835689545, 'D': -0.1497756727039814, 'E': -1.0177042484283447}"
